[2024-11-30 23:24:36,373] Adam - Epoch 17: Train Loss = 0.0543, Test Loss = 0.0686, Accuracy = 97.89%
[2024-11-30 23:24:40,208] Adam - Epoch 18: Train Loss = 0.0484, Test Loss = 0.0654, Accuracy = 98.04%
[2024-11-30 23:24:44,086] Adam - Epoch 19: Train Loss = 0.0477, Test Loss = 0.0668, Accuracy = 98.00%
[2024-11-30 23:24:47,912] Adam - Epoch 20: Train Loss = 0.0431, Test Loss = 0.0686, Accuracy = 97.95%
[2024-11-30 23:24:51,683] Adam - Epoch 21: Train Loss = 0.0415, Test Loss = 0.0643, Accuracy = 97.97%
[2024-11-30 23:24:55,569] Adam - Epoch 22: Train Loss = 0.0389, Test Loss = 0.0640, Accuracy = 98.07%
[2024-11-30 23:24:59,551] Adam - Epoch 23: Train Loss = 0.0364, Test Loss = 0.0622, Accuracy = 98.19%
[2024-11-30 23:25:03,296] Adam - Epoch 24: Train Loss = 0.0334, Test Loss = 0.0615, Accuracy = 98.26%
[2024-11-30 23:25:07,173] Adam - Epoch 25: Train Loss = 0.0336, Test Loss = 0.0604, Accuracy = 98.24%
[2024-11-30 23:25:10,915] Adam - Epoch 26: Train Loss = 0.0327, Test Loss = 0.0617, Accuracy = 98.17%
[2024-11-30 23:25:14,795] Adam - Epoch 27: Train Loss = 0.0291, Test Loss = 0.0631, Accuracy = 98.20%
[2024-11-30 23:25:18,643] Adam - Epoch 28: Train Loss = 0.0268, Test Loss = 0.0633, Accuracy = 98.20%
[2024-11-30 23:25:22,500] Adam - Epoch 29: Train Loss = 0.0276, Test Loss = 0.0648, Accuracy = 98.12%
[2024-11-30 23:25:26,338] Adam - Epoch 30: Train Loss = 0.0262, Test Loss = 0.0606, Accuracy = 98.27%
[2024-11-30 23:25:30,089] Adam - Epoch 31: Train Loss = 0.0230, Test Loss = 0.0673, Accuracy = 98.19%
[2024-11-30 23:25:33,846] Adam - Epoch 32: Train Loss = 0.0240, Test Loss = 0.0652, Accuracy = 98.24%
[2024-11-30 23:25:37,595] Adam - Epoch 33: Train Loss = 0.0221, Test Loss = 0.0669, Accuracy = 98.15%
[2024-11-30 23:25:41,334] Adam - Epoch 34: Train Loss = 0.0215, Test Loss = 0.0659, Accuracy = 98.31%
